MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;source_parameters_list;added_parameters_futc_1;removed_parameters_futc_1;changed_parameters_futc_1;added_parameters_futc_2;removed_parameters_futc_2;changed_parameters_futc_2;added_parameters_futc_3;removed_parameters_futc_3;changed_parameters_futc_3;added_parameters_futc_4;removed_parameters_futc_4;changed_parameters_futc_4;added_parameters_futc_5;removed_parameters_futc_5;changed_parameters_futc_5;added_parameters_futc_6;removed_parameters_futc_6;changed_parameters_futc_6
MR13;CONJUNCTIVE_CONTRACT;Test-01;10;4;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[countryOfBirth, dayBirth, exactSearch, minAge, minYear, secondCitizenship, yearBirth];[];[];[citizenship];[];[];[monthBirth];[];[];[maxAge];[];[];[];[];[];[];[]
MR327;CONJUNCTIVE_EXTEND;Test-11;9;3;6;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[confederation, minHeight, placeOfBirth, yearBirth];[];[];[exactSearch];[];[];[citizenship];[];[];[];[];[];[];[];[];[];[];[]
MR498;CONJUNCTIVE_EXTEND;Test-17;8;3;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[maxHeight];[];[];[citizenship, confederation, countryOfBirth];[];[];[minAge, monthBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[]
MR69;CONJUNCTIVE_EXTEND;Test-03;9;3;6;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[citizenship, countryOfBirth, exactSearch, yearBirth];[];[];[maxAge];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[]
MR433;CONJUNCTIVE_EXTEND;Test-15;10;2;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[exactSearch, maxAge, minHeight];[];[];[dayBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR494;CONJUNCTIVE_EXTEND;Test-17;8;5;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[countryOfBirth];[];[];[citizenship, maxHeight, minAge];[];[];[placeOfBirth];[];[];[monthBirth];[];[];[confederation];[];[];[];[];[]
MR497;CONJUNCTIVE_EXTEND;Test-17;8;3;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[confederation];[];[];[countryOfBirth, maxHeight, monthBirth, placeOfBirth];[];[];[citizenship, minAge];[];[];[];[];[];[];[];[];[];[];[]
MR527;DISJOINT_EXTEND;Test-18;10;2;2;[placeOfBirth, citizenship, secondCitizenship:Argentina, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[];[secondCitizenship:Haiti];[];[];[secondCitizenship:Afghanistan];[];[];[];[];[];[];[];[];[];[];[];[]
MR450;CONJUNCTIVE_CONTRACT;Test-16;9;2;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[citizenship, countryOfBirth, exactSearch, maxHeight, maxYear, monthBirth, placeOfBirth, yearBirth];[];[];[minYear];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR427;CONJUNCTIVE_EXTEND;Test-15;10;3;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[dayBirth, exactSearch, maxAge];[];[];[placeOfBirth];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[];[]
MR25;DISJOINT_EXTEND;Test-01;10;4;4;[exactSearch, citizenship:Germany, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[];[citizenship:Haiti];[];[];[citizenship:Afghanistan];[];[];[citizenship:Albania];[];[];[citizenship:Algeria];[];[];[];[];[];[]
MR428;CONJUNCTIVE_EXTEND;Test-15;10;2;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[exactSearch, maxAge, minHeight, placeOfBirth];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR398;CONJUNCTIVE_EXTEND;Test-14;10;3;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[maxAge, monthBirth];[];[];[confederation, exactSearch];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[]
MR174;CONJUNCTIVE_CONTRACT;Test-07;9;4;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[citizenship, maxHeight, minHeight];[];[];[exactSearch, minYear, yearBirth];[];[];[secondCitizenship];[];[];[confederation, dayBirth];[];[];[];[];[];[];[]
MR325;CONJUNCTIVE_EXTEND;Test-11;9;3;6;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[minHeight];[];[];[citizenship, exactSearch];[];[];[confederation, placeOfBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[]
MR114;CONJUNCTIVE_CONTRACT;Test-05;8;3;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[citizenship];[];[];[confederation, maxYear, minAge, placeOfBirth, secondCitizenship, yearBirth];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[]
MR93;CONJUNCTIVE_CONTRACT;Test-04;9;2;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, maxHeight, minAge, minYear, secondCitizenship];[];[];[exactSearch, maxAge, maxYear, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR145;CONJUNCTIVE_CONTRACT;Test-06;10;2;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[citizenship, confederation, countryOfBirth, dayBirth, minAge, minHeight, minYear, monthBirth, yearBirth];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR228;CONJUNCTIVE_EXTEND;Test-08;10;1;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[countryOfBirth, dayBirth, exactSearch, maxHeight, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR227;CONJUNCTIVE_EXTEND;Test-08;10;3;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[dayBirth, maxHeight, secondCitizenship];[];[];[countryOfBirth];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[]
MR30;EQUIVALENCE_EXTEND;Test-01;10;1;3;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[maxHeight:220, maxYear:2006, minHeight:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR399;CONJUNCTIVE_EXTEND;Test-14;10;2;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[confederation, exactSearch, maxAge, monthBirth];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR274;CONJUNCTIVE_CONTRACT;Test-10;9;2;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[confederation, countryOfBirth, maxAge, maxHeight, minHeight, monthBirth, secondCitizenship];[];[];[placeOfBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR75;CONJUNCTIVE_EXTEND;Test-03;9;3;6;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[citizenship, countryOfBirth, maxAge, yearBirth];[];[];[exactSearch];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[]
MR463;CONJUNCTIVE_EXTEND;Test-16;9;2;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[confederation, dayBirth, minAge, minHeight, secondCitizenship];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR55;CONJUNCTIVE_CONTRACT;Test-03;9;4;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, minHeight, monthBirth];[];[];[dayBirth];[];[];[maxHeight, maxYear, minYear, placeOfBirth];[];[];[minAge];[];[];[];[];[];[];[]
MR49;DISJOINT_EXTEND;Test-02;12;4;4;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation:FIFA, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[];[confederation:AFC];[];[];[confederation:CAF];[];[];[confederation:CONCACAF];[];[];[confederation:CONMEBOL];[];[];[];[];[];[]
MR248;CONJUNCTIVE_CONTRACT;Test-09;10;5;10;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[];[dayBirth, maxHeight, maxYear];[];[];[countryOfBirth, minHeight];[];[];[citizenship, exactSearch];[];[];[maxAge, placeOfBirth];[];[];[monthBirth];[];[];[];[]
MR249;CONJUNCTIVE_CONTRACT;Test-09;10;2;10;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[];[maxAge, monthBirth];[];[];[citizenship, countryOfBirth, dayBirth, exactSearch, maxHeight, maxYear, minHeight, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR74;CONJUNCTIVE_EXTEND;Test-03;9;2;6;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[citizenship, countryOfBirth];[];[];[exactSearch, maxAge, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR246;CONJUNCTIVE_CONTRACT;Test-09;10;2;10;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[];[citizenship, countryOfBirth, dayBirth, maxHeight, maxYear, placeOfBirth];[];[];[exactSearch, maxAge, minHeight, monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR71;CONJUNCTIVE_EXTEND;Test-03;9;3;6;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[yearBirth];[];[];[countryOfBirth, exactSearch, maxAge, secondCitizenship];[];[];[citizenship];[];[];[];[];[];[];[];[];[];[];[]
MR159;CONJUNCTIVE_EXTEND;Test-06;10;2;5;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[exactSearch, maxHeight, maxYear, secondCitizenship];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR286;CONJUNCTIVE_EXTEND;Test-10;9;3;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[citizenship, exactSearch];[];[];[dayBirth, maxYear, minYear];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[]
MR16;CONJUNCTIVE_EXTEND;Test-01;10;2;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[confederation, maxHeight, minHeight];[];[];[maxYear, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR317;CONJUNCTIVE_EXTEND;Test-11;9;2;6;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[yearBirth];[];[];[citizenship, confederation, exactSearch, minHeight, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR389;CONJUNCTIVE_CONTRACT;Test-14;10;4;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, maxYear, minYear];[];[];[dayBirth, minAge, minHeight, placeOfBirth];[];[];[countryOfBirth, yearBirth];[];[];[maxHeight];[];[];[];[];[];[];[]
MR402;CONJUNCTIVE_EXTEND;Test-14;10;2;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[maxAge, monthBirth, secondCitizenship];[];[];[confederation, exactSearch];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR238;CONJUNCTIVE_CONTRACT;Test-09;10;3;10;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[];[citizenship, countryOfBirth, dayBirth, exactSearch, maxAge, maxYear, monthBirth];[];[];[minHeight, placeOfBirth];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[]
MR42;CONJUNCTIVE_CONTRACT;Test-02;12;3;12;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[confederation, countryOfBirth, dayBirth, maxAge, maxHeight, minHeight, monthBirth, placeOfBirth, secondCitizenship, yearBirth];[];[];[maxYear];[];[];[citizenship];[];[];[];[];[];[];[];[];[];[]
MR509;CONJUNCTIVE_CONTRACT;Test-18;10;3;10;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[citizenship, confederation, countryOfBirth, maxAge, minAge, placeOfBirth, secondCitizenship, yearBirth];[];[];[maxHeight];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[]
MR577;DISJOINT_EXTEND;Test-20;12;6;6;[placeOfBirth, exactSearch, citizenship:Germany, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[];[];[citizenship:Haiti];[];[];[citizenship:Afghanistan];[];[];[citizenship:Albania];[];[];[citizenship:Algeria];[];[];[citizenship:American Samoa];[];[];[citizenship:American Virgin Islands]
MR12;CONJUNCTIVE_CONTRACT;Test-01;10;3;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[countryOfBirth, dayBirth, minYear, monthBirth, secondCitizenship, yearBirth];[];[];[exactSearch, maxAge, minAge];[];[];[citizenship];[];[];[];[];[];[];[];[];[];[]
MR564;CONJUNCTIVE_CONTRACT;Test-20;12;3;12;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, confederation, countryOfBirth, exactSearch, maxAge, maxHeight, maxYear, monthBirth, secondCitizenship];[];[];[minHeight, minYear];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[]
MR149;CONJUNCTIVE_CONTRACT;Test-06;10;3;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[citizenship, confederation, countryOfBirth, dayBirth, maxAge, minAge, minYear];[];[];[yearBirth];[];[];[minHeight, monthBirth];[];[];[];[];[];[];[];[];[];[]
MR112;CONJUNCTIVE_CONTRACT;Test-05;8;3;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[citizenship, confederation, placeOfBirth];[];[];[exactSearch, minAge, secondCitizenship, yearBirth];[];[];[maxYear];[];[];[];[];[];[];[];[];[];[]
MR187;CONJUNCTIVE_EXTEND;Test-07;9;2;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[countryOfBirth, maxAge, minAge, monthBirth, placeOfBirth];[];[];[maxYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR184;CONJUNCTIVE_CONTRACT;Test-07;9;6;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[confederation, exactSearch, minHeight];[];[];[minYear, yearBirth];[];[];[maxHeight];[];[];[secondCitizenship];[];[];[dayBirth];[];[];[citizenship];[]
MR116;CONJUNCTIVE_CONTRACT;Test-05;8;5;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[exactSearch, minAge, placeOfBirth];[];[];[confederation, yearBirth];[];[];[citizenship];[];[];[secondCitizenship];[];[];[maxYear];[];[];[];[]
MR131;CONJUNCTIVE_EXTEND;Test-05;8;1;7;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[countryOfBirth, dayBirth, maxAge, maxHeight, minHeight, minYear, monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR179;CONJUNCTIVE_CONTRACT;Test-07;9;2;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[citizenship, confederation, dayBirth, exactSearch, minHeight, minYear, secondCitizenship, yearBirth];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR66;CONJUNCTIVE_CONTRACT;Test-03;9;3;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, maxHeight, minAge, minHeight, minYear, monthBirth];[];[];[maxYear, placeOfBirth];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[]
MR263;DISJOINT_EXTEND;Test-09;10;4;4;[placeOfBirth, exactSearch, citizenship, countryOfBirth:Spain, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[];[];[countryOfBirth:Haiti];[];[];[countryOfBirth:Afghanistan];[];[];[countryOfBirth:Albania];[];[];[countryOfBirth:Algeria];[];[];[];[];[];[]
MR3;CONJUNCTIVE_CONTRACT;Test-01;10;5;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[secondCitizenship];[];[];[countryOfBirth];[];[];[yearBirth];[];[];[exactSearch, maxAge, minAge];[];[];[citizenship, dayBirth, minYear, monthBirth];[];[];[];[]
MR511;CONJUNCTIVE_CONTRACT;Test-18;10;4;10;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[maxAge];[];[];[confederation];[];[];[minAge];[];[];[citizenship, countryOfBirth, maxHeight, minHeight, placeOfBirth, secondCitizenship, yearBirth];[];[];[];[];[];[];[]
MR357;CONJUNCTIVE_CONTRACT;Test-13;10;4;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[];[countryOfBirth, maxAge, minHeight];[];[];[dayBirth, secondCitizenship];[];[];[citizenship, confederation, exactSearch, minAge];[];[];[monthBirth];[];[];[];[];[];[];[]
MR358;CONJUNCTIVE_CONTRACT;Test-13;10;4;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[];[minAge, monthBirth, secondCitizenship];[];[];[citizenship, maxAge];[];[];[countryOfBirth, dayBirth, exactSearch, minHeight];[];[];[confederation];[];[];[];[];[];[];[]
MR62;CONJUNCTIVE_CONTRACT;Test-03;9;3;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[dayBirth, minAge, minHeight];[];[];[confederation, maxHeight, maxYear, minYear, monthBirth];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[]
MR77;CONJUNCTIVE_EXTEND;Test-03;9;3;6;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[citizenship, countryOfBirth, exactSearch, maxAge];[];[];[secondCitizenship];[];[];[yearBirth];[];[];[];[];[];[];[];[];[];[];[]
MR150;CONJUNCTIVE_CONTRACT;Test-06;10;3;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[maxAge];[];[];[citizenship, confederation, countryOfBirth, minAge, minHeight, minYear, monthBirth, yearBirth];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[]
MR277;CONJUNCTIVE_CONTRACT;Test-10;9;4;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[yearBirth];[];[];[confederation, minHeight, secondCitizenship];[];[];[countryOfBirth, maxHeight, monthBirth, placeOfBirth];[];[];[maxAge];[];[];[];[];[];[];[]
MR471;EQUIVALENCE_EXTEND;Test-16;9;1;3;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[maxAge:150, minAge:0, minHeight:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR336;CONJUNCTIVE_CONTRACT;Test-12;13;1;13;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, countryOfBirth, dayBirth, maxAge, maxHeight, maxYear, minAge, minHeight, minYear, monthBirth, placeOfBirth, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR59;CONJUNCTIVE_CONTRACT;Test-03;9;2;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, dayBirth, maxHeight, minYear, placeOfBirth];[];[];[maxYear, minAge, minHeight, monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR491;CONJUNCTIVE_EXTEND;Test-17;8;3;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[citizenship, countryOfBirth, maxHeight, monthBirth, placeOfBirth];[];[];[confederation];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[]
MR176;CONJUNCTIVE_CONTRACT;Test-07;9;3;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[confederation, dayBirth, exactSearch, maxHeight, minHeight, secondCitizenship, yearBirth];[];[];[minYear];[];[];[citizenship];[];[];[];[];[];[];[];[];[];[]
MR361;CONJUNCTIVE_CONTRACT;Test-13;10;4;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[];[dayBirth, secondCitizenship];[];[];[confederation, maxAge, minAge];[];[];[citizenship, countryOfBirth, exactSearch, minHeight];[];[];[monthBirth];[];[];[];[];[];[];[]
MR52;EQUIVALENCE_EXTEND;Test-02;12;1;2;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[minAge:0, minYear:1850];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR209;CONJUNCTIVE_CONTRACT;Test-08;10;3;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[citizenship, maxYear, minAge, minHeight, placeOfBirth, yearBirth];[];[];[confederation, maxAge, monthBirth];[];[];[minYear];[];[];[];[];[];[];[];[];[];[]
MR67;CONJUNCTIVE_CONTRACT;Test-03;9;6;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, minHeight, minYear, placeOfBirth];[];[];[monthBirth];[];[];[minAge];[];[];[maxYear];[];[];[dayBirth];[];[];[maxHeight];[]
MR166;CONJUNCTIVE_EXTEND;Test-06;10;3;5;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[secondCitizenship];[];[];[maxHeight, placeOfBirth];[];[];[exactSearch, maxYear];[];[];[];[];[];[];[];[];[];[];[]
MR91;CONJUNCTIVE_CONTRACT;Test-04;9;4;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, maxAge, minAge, minYear];[];[];[maxHeight, maxYear, secondCitizenship];[];[];[exactSearch];[];[];[placeOfBirth];[];[];[];[];[];[];[]
MR329;CONJUNCTIVE_EXTEND;Test-11;9;2;6;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[confederation, exactSearch, placeOfBirth, yearBirth];[];[];[citizenship, minHeight];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR354;CONJUNCTIVE_CONTRACT;Test-13;10;4;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[];[countryOfBirth, exactSearch, maxAge, minHeight, monthBirth];[];[];[secondCitizenship];[];[];[citizenship, confederation, minAge];[];[];[dayBirth];[];[];[];[];[];[];[]
MR414;CONJUNCTIVE_CONTRACT;Test-15;10;4;10;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[];[citizenship, countryOfBirth, maxHeight, maxYear, minYear, monthBirth];[];[];[confederation, secondCitizenship];[];[];[minAge];[];[];[yearBirth];[];[];[];[];[];[];[]
MR486;CONJUNCTIVE_EXTEND;Test-17;8;3;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[citizenship, placeOfBirth];[];[];[minAge, monthBirth];[];[];[confederation, countryOfBirth, maxHeight];[];[];[];[];[];[];[];[];[];[];[]
MR417;CONJUNCTIVE_CONTRACT;Test-15;10;3;10;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[];[maxYear, minAge, yearBirth];[];[];[citizenship, countryOfBirth, maxHeight, minYear, monthBirth];[];[];[confederation, secondCitizenship];[];[];[];[];[];[];[];[];[];[]
MR235;DISJOINT_EXTEND;Test-08;10;6;6;[placeOfBirth, citizenship, confederation:FIFA, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[];[confederation:AFC];[];[];[confederation:CAF];[];[];[confederation:CONCACAF];[];[];[confederation:CONMEBOL];[];[];[confederation:OFC];[];[];[confederation:UEFA]
MR373;CONJUNCTIVE_EXTEND;Test-13;10;3;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[placeOfBirth];[];[];[maxHeight, maxYear, yearBirth];[];[];[minYear];[];[];[];[];[];[];[];[];[];[];[]
MR181;CONJUNCTIVE_CONTRACT;Test-07;9;3;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[dayBirth];[];[];[citizenship, confederation, exactSearch, maxHeight, minYear, secondCitizenship, yearBirth];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[]
MR160;CONJUNCTIVE_EXTEND;Test-06;10;3;5;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[maxHeight, maxYear];[];[];[exactSearch, secondCitizenship];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[];[]
MR153;CONJUNCTIVE_CONTRACT;Test-06;10;1;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[citizenship, confederation, countryOfBirth, dayBirth, maxAge, minAge, minHeight, minYear, monthBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
